Unique ID,Name,Address,Type,Capacity,LAT,LONG,County,Address,City,State,Zip,MailingAddress,MailingCity,MailingState,MailingZip,Phone,Operation_Months,Operation_Days,Hours_Open,Hours_Close,Infant_0_To_12mos,Toddler_13mos_To_2yrs,Preschool_3yrs_To_4yrs,Pre_K_Served,School_Age_5yrs_Plus,Ages_Other_Than_Pre_K_Served,Accepts_Child_Care_Subsidy,Has_Evening_Care,Has_Drop_In_Care,Has_School_Age_Summer_Care,Has_Transport_ToFrom_School,Has_Transport_ToFrom_Home,Has_Cacfp,Accreditation_Status,Provider_Type,Exemption_Category,Available_PreK_Slots,Funded_PreK_Slots,QR_Participant,QR_Rated,QR_Rating
CCLC-30663,YMCA Pryme Tyme White Bluff Elementary,"9902 White Bluff Road, Savannah, GA",Child Care Learning Center,184,31.9918856,-81.1263716,Chatham,9902 White Bluff Road,Savannah,GA,31406,401 Mall Blvd. Suite 202 C,Savannah,GA,31406,(912) 663-4692,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,8:45 AM,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,CCLC,,N/A,,TRUE,FALSE,
CCLC-30666,Easter Seals Child Development Center - Walton,"832 Georgia Hwy 11 South, Monroe, GA",Child Care Learning Center,80,33.7686762,-83.7005465,Walton,832 Georgia Hwy 11 South,Monroe,GA,30655,P.O. Box 1454,Monroe,GA,30655,(770) 267-7107,JAN FEB MAR APR MAY AUG SEP OCT NOV DEC,MO TU WE TH FR,7:30 AM,4:00 AM,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NAEYC,CCLC,,22,22,TRUE,FALSE,
CCLC-30679,Wilkinson Head Start,"138 Papermill Road, Gordon, GA",Child Care Learning Center,53,32.8809972,-83.3217155,Wilkinson,138 Papermill Road,Gordon,GA,31031,PO Box 386,Gordon,GA,31031,(478) 628-2035,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,7:30 AM,3:30 PM,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CCLC,,N/A,,TRUE,TRUE,2
CCLC-30681,YMCA Pryme Tyme Port Wentworth Elementary,"507 South Coastal Highway, Port Wentworth, GA",Child Care Learning Center,76,32.1416363,-81.1588403,Chatham,507 South Coastal Highway,Port Wentworth,GA,31407,401 Mall Blvd. Suite 202 C,Savannah,GA,31406,(912) 663-3676,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,9:15 AM,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,CCLC,,N/A,,TRUE,FALSE,
CCLC-30682,YMCA Pryme Tyme Carrie Gould Elementary,"4910 Pineland Drive, Savannah, GA",Child Care Learning Center,148,32.0472808,-81.1857418,Chatham,4910 Pineland Drive,Savannah,GA,31405,401 Mall Blvd. Suite 202 C,Savannah,GA,31406,(912) 663-7319,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,9:00 AM,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,CCLC,,N/A,,TRUE,FALSE,
CCLC-30685,YMCA Pryme Tyme Juliette Low Elementary,"15 Blue Ridge Avenue, Savannah, GA",Child Care Learning Center,61,32.0255554,-81.0814063,Chatham,15 Blue Ridge Avenue,Savannah,GA,31404,401 Mall Blvd. Suite 202 C,Savannah,GA,31406,(912) 663-2325,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,9:00 AM,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,CCLC,,N/A,,TRUE,FALSE,
CCLC-30686,YMCA Pryme Tyme J. G. Smith Elementary,"210 Lamara Drive, Savannah, GA",Child Care Learning Center,57,32.036422,-81.1007209,Chatham,210 Lamara Drive,Savannah,GA,31405,401 Mall Blvd. Suite 202 C,Savannah,GA,31406,(912) 663-3997,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,8:00 AM,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,CCLC,,N/A,,TRUE,FALSE,
CCLC-30688,YMCA Pryme Tyme Largo-Tibet Elementary,"430 Tibet Avenue, Savannah, GA",Child Care Learning Center,87,31.99416,-81.141777,Chatham,430 Tibet Avenue,Savannah,GA,31406,401 Mall Blvd. Suite 202 C,Savannah,GA,31406,(912) 663-1687,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,9:15 AM,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,CCLC,,N/A,,TRUE,FALSE,
CCLC-30689,YMCA Pryme Tyme Garden City Elementary,"4037 Kessler Avenue, Garden City, GA",Child Care Learning Center,119,32.0909324,-81.1672562,Chatham,4037 Kessler Avenue,Garden City,GA,31408,401 Mall Blvd. Suite 202 C,Savannah,GA,31406,(912) 663-0568,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,9:00 AM,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,CCLC,,N/A,,TRUE,FALSE,
CCLC-30701,Carousel Kids Early Learning Center II,"6730 Tara Blvd, Jonesboro, GA",Child Care Learning Center,65,33.5702926,-84.3708391,Clayton,6730 Tara Blvd,Jonesboro,GA,30236,10016 Point View Drive,Jonesboro,GA,30238,(404) 513-1023,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,6:30 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,,CCLC,,N/A,,TRUE,FALSE,
CCLC-3071,Brookside Academy,"4600 Alexander Drive, Alpharetta, GA",Child Care Learning Center,204,34.0595748,-84.2429442,Fulton,4600 Alexander Drive,Alpharetta,GA,30022,4600 Alexander Drive,Alpharetta,GA,30022,(770) 360-8260,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,7:00 AM,6:30 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,GAC,CCLC,,N/A,,FALSE,FALSE,
CCLC-3078,Wieuca Road Bapt Church CDC,"3626 Peachtree Road  NE, Atlanta, GA",Child Care Learning Center,374,33.8552287,-84.3598691,Fulton,3626 Peachtree Road  NE,Atlanta,GA,30326,3626 Peachtree Rd NE,Atalanta,GA,30326,(404) 814-4466,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,7:00 AM,6:00 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NAEYC,CCLC,,N/A,,TRUE,TRUE,2
CCLC-3079,The Corner Preschool,"3135 Dogwood Drive, Hapeville, GA",Child Care Learning Center,56,33.6686603,-84.4087808,Fulton,3135 Dogwood Drive,Hapeville,GA,30354,3149 Dogwood Drive,Hapeville,GA,30354,(404) 684-6671,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,7:45 AM,3:30 PM,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,,CCLC,,N/A,,TRUE,FALSE,
CCLC-3080,First United Methodist Church Day Care Center,"353 Main Street, Thomson, GA",Child Care Learning Center,187,33.4698227,-82.5044293,McDuffie,353 Main Street,Thomson,GA,30824,323 Church Street,Thomson,GA,30824,(706) 595-0403,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,7:00 AM,6:00 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,CCLC,,N/A,,TRUE,FALSE,
CCLC-30865,Kuddles & Huggs Learning Academy,"4114 Aslan Road, Valdosta, GA",Child Care Learning Center,94,30.9116175,-83.2644354,Lowndes,4114 Aslan Road,Valdosta,GA,31605,4114 Aslan Road,Valdosta,GA,31605,(229) 671-4949,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:00 AM,8:00 PM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,CCLC,,22,22,TRUE,TRUE,1
CCLC-30869,The Hive @ Morris Brandon Primary,"2845 Margaret Mitchell Dr, Atlanta, GA",Child Care Learning Center,112,33.8338513,-84.4351558,Fulton,2845 Margaret Mitchell Dr,Atlanta,GA,30327,2845 Margaret Mitchell Dr,Atlanta,GA,30327,(404) 802-7280,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,2:30 PM,6:00 PM,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,CCLC,,N/A,,FALSE,FALSE,
CCLC-30911,AppleGate Academy & Preschool (Jonesboro),"9610 Deer Crossing Drive, Jonesboro, GA",Child Care Learning Center,203,33.493769,-84.3367032,Clayton,9610 Deer Crossing Drive,Jonesboro,GA,30236,9610 Deer Crossing Drive,Jonesboro,GA,30236,(770) 629-5876,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR SA,6:00 AM,10:00 PM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,GAC,CCLC,,44,44,TRUE,FALSE,
CCLC-30928,Learning Bridge ASP @ Sara Ragsdale Elementary,"528 Holly Springs Rd., Rockmart, GA",Child Care Learning Center,100,33.9212739,-85.00054,Paulding,528 Holly Springs Rd.,Rockmart,GA,30153,528 Holly Springs Rd.,Rockmart,GA,30153,(770) 443-2140,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,2:30 PM,6:00 PM,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,CCLC,,N/A,,FALSE,FALSE,
CCLC-30930,Morningside After School,"1053 E. Rock Springs Rd., Atlanta, GA",Child Care Learning Center,138,33.7969632,-84.3533423,Fulton,1053 E. Rock Springs Rd.,Atlanta,GA,30306,5075 Hampton's Club Dr,Alpharetta,GA,30004,(404) 433-6126,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,2:30 PM,6:30 PM,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,CCLC,,N/A,,TRUE,FALSE,
CCLC-30950,Little Buckaroos Childcare and Learning Center,"33 Tyus-Carrollton Road, Carrollton, GA",Child Care Learning Center,95,33.5608062,-85.1158833,Carroll,33 Tyus-Carrollton Road,Carrollton,GA,30117,33 Tyus-Carrollton Road,Carrollton,GA,30117,(770) 838-0784,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:00 AM,6:30 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,CCLC,,N/A,,TRUE,FALSE,
CCLC-30959,Lollipop Kids,"4959 West Street, Forest Park, GA",Child Care Learning Center,68,33.6194673,-84.3706132,Clayton,4959 West Street,Forest Park,GA,30297,4959 West Street,Forest Park,GA,30297,(404) 366-8694,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:00 AM,6:00 PM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,CCLC,,22,22,TRUE,TRUE,1
CCLC-30966,Childcare Network #184,"689 Jonesboro Road, McDonough, GA",Child Care Learning Center,202,33.4583642,-84.179738,Henry,689 Jonesboro Road,McDonough,GA,30253,689 Jonesboro Road,McDonough,GA,30253,(770) 302-0301,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,6:30 PM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,CCLC,,3,44,TRUE,TRUE,2
CCLC-30968,ABC Montessori,"483 Walker Drive, McDonough, GA",Child Care Learning Center,63,33.379601,-84.194422,Henry,483 Walker Drive,McDonough,GA,30253,483 Walker Drive,McDonough,GA,30253,(770) 957-9998,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR SA SU,7:00 AM,6:00 PM,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,CCLC,,N/A,,TRUE,FALSE,
CCLC-31,Kids 'R Kids #48,"1780 Peachtree Industrial Blvd, Duluth, GA",Child Care Learning Center,277,34.030599,-84.1071437,Gwinnett,1780 Peachtree Industrial Blvd,Duluth,GA,30097,1780 Peachtree Industrial Blvd,Duluth,GA,30097,(770) 622-2900,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:00 AM,6:30 PM,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,SACS,CCLC,,66,66,TRUE,FALSE,
CCLC-31000,The Alefbet Preschool at Congregation Beth Shalom,"5303 Winters Chapel Road, Atlanta, GA",Child Care Learning Center,98,33.951955,-84.2708691,DeKalb,5303 Winters Chapel Road,Atlanta,GA,30360,5303 Winters Chapel Road,Atlanta,GA,30360,(770) 399-7622,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,7:30 AM,5:30 PM,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,GAC,CCLC,,N/A,,TRUE,FALSE,
CCLC-31001,Joyful Praise Academy,"2965 Holcomb Bridge Rd Building C, Alpharetta, GA",Child Care Learning Center,130,33.9881847,-84.2753042,Fulton,2965 Holcomb Bridge Rd Building C,Alpharetta,GA,30022,2965 Holcomb Bridge Rd Building C,Alpharetta,GA,30022,(770) 594-8300,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR SA,6:30 AM,10:00 PM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,CCLC,,21,22,TRUE,FALSE,
CCLC-3101,Calvary Baptist Day Care Center,"4625 Waters Avenue, Savannah, GA",Child Care Learning Center,318,32.0335339,-81.0930389,Chatham,4625 Waters Avenue,Savannah,GA,31404,4625 Waters Ave,Savannah,GA,31404,(912) 351-2295,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:00 AM,6:00 PM,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,GAC,CCLC,,N/A,,TRUE,FALSE,
CCLC-31010,Cliff Valley School,"2426 Clairmont Road, Atlanta, GA",Child Care Learning Center,26,33.826668,-84.308961,DeKalb,2426 Clairmont Road,Atlanta,GA,30329,2426 Clairmont Road,Atlanta,GA,30329,(678) 302-1302,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,8:00 AM,6:00 PM,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SACS|SAIS,CCLC,,N/A,,FALSE,FALSE,
CCLC-31013,Atlanta First Day School,"360 Peachtree Street NE, Atlanta, GA",Child Care Learning Center,127,33.764444,-84.386481,Fulton,360 Peachtree Street NE,Atlanta,GA,30308,360 Peachtree Street NE,Atlanta,GA,30308,(404) 333-0270,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,7:00 AM,6:00 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NAEYC,CCLC,,N/A,,TRUE,FALSE,
CCLC-31014,All Gods Children,"5955 Old National Highway, College Park, GA",Child Care Learning Center,37,33.5935097,-84.4687208,Fulton,5955 Old National Highway,College Park,GA,30349,5955 Old NAtional Highway,College Park,GA,30349,(678) 519-3141,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:00 AM,6:00 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,,CCLC,,N/A,,TRUE,TRUE,2
CCLC-3105,Lighthouse Christian Day Care,"4565 Bemiss Road, Valdosta, GA",Child Care Learning Center,88,30.9272658,-83.2477344,Lowndes,4565 Bemiss Road,Valdosta,GA,31605,4565 Bemiss Road,Valdosta,GA,31605,(229) 244-8436,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,6:00 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,GACS,CCLC,,N/A,,TRUE,FALSE,
CCLC-311,Prime Care Learning Center,"6755 Old National Hwy., College Park, GA",Child Care Learning Center,173,33.570954,-84.468922,Fulton,6755 Old National Hwy.,College Park,GA,30349,P.O. Box 960295,Riverdale,GA,30296,(770) 997-9305,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:00 AM,7:30 PM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,CCLC,,44,44,TRUE,FALSE,
CCLC-3110,Lincoln County Head Start,"175 Rowland York Drive, Lincolnton, GA",Child Care Learning Center,22,33.7970982,-82.4906156,Lincoln,175 Rowland York Drive,Lincolnton,GA,30817,1261 Green Street,Augusta,GA,30903,(706) 359-5190,JAN FEB MAR APR MAY AUG SEP OCT NOV DEC,MO TU WE TH FR,8:00 AM,2:00 PM,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CCLC,,N/A,,TRUE,FALSE,
CCLC-3113,KID'S TIME EARLY LEARNING CENTER  INC.,"3089 CAMPBELLTON ROAD  S.W., Atlanta, GA",Child Care Learning Center,108,33.6935582,-84.4901382,Fulton,3089 CAMPBELLTON ROAD  S.W.,Atlanta,GA,30311,3089 CAMPBELLTON ROAD  S.W.,ATLANTA,GA,30311,(404) 629-0710,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:00 AM,6:30 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,CCLC,,N/A,,TRUE,FALSE,
CCLC-3117,Mt. Pisgah Christian School - Early School Division,"2850 Old Alabama Road, Alpharetta, GA",Child Care Learning Center,344,34.0212177,-84.2760141,Fulton,2850 Old Alabama Road,Alpharetta,GA,30022,9820 Nesbit Ferry Road,Johns Creek,GA,30022,(678) 893-5320,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,7:00 AM,6:15 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,CCLC,,N/A,,FALSE,FALSE,
CCLC-3122,Urban Christian Academy & Day Care,"4560 A.C.L.  Boulevard, Savannah, GA",Child Care Learning Center,225,32.0434231,-81.1427893,Chatham,4560 A.C.L.  Boulevard,Savannah,GA,31405,4560 A.C.L. Boulevard,Savannah,GA,31405,(912) 234-4710,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:00 AM,6:00 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,CCLC,,N/A,,FALSE,FALSE,
CCLC-31249,The Right Start Early Learning Center II,"509 Bavarian Drive, Palmetto, GA",Child Care Learning Center,65,33.50939,-84.6752693,Coweta,509 Bavarian Drive,Palmetto,GA,30268,509 Bavarian Drive,Palmetto,GA,30268,(770) 463-8723,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,7:00 AM,6:00 PM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,CCLC,,7,22,TRUE,TRUE,3
CCLC-3127,Creme de la Creme,"4785 Peachtree Corners Circle, Norcross, GA",Child Care Learning Center,150,33.9776206,-84.2195636,Gwinnett,4785 Peachtree Corners Circle,Norcross,GA,30092,4785 Peachtree Corners Circle,Norcross,GA,30092,(770) 409-0000,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,7:00 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,CCLC,,N/A,,FALSE,FALSE,
CCLC-31300,Children Under Construction,"7255 Tara Blvd, Jonesboro, GA",Child Care Learning Center,125,33.5563708,-84.3714961,Clayton,7255 Tara Blvd,Jonesboro,GA,30236,7255 Tara Blvd,Jonesboro,GA,30236,(404) 601-4670,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR SA SU,6:00 AM,12:00 AM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,,CCLC,,N/A,,TRUE,FALSE,
CCLC-3136,Bible Baptist Day Care,"4700 Skidaway Road, Savannah, GA",Child Care Learning Center,231,32.0242343,-81.0713924,Chatham,4700 Skidaway Road,Savannah,GA,31404,4700 Skidaway Road,Savannah,GA,31404,(912) 507-7169,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,6:00 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,GACS,CCLC,,N/A,,TRUE,FALSE,
CCLC-3137,Star Child Learning & Development Center  Inc.,"4414 Covington Highway, Decatur, GA",Child Care Learning Center,96,33.7486928,-84.2237217,DeKalb,4414 Covington Highway,Decatur,GA,30035,4414 Covington Highway,Decatur,GA,30035,(404) 534-0170,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:00 AM,7:00 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,CCLC,,N/A,,TRUE,FALSE,
CCLC-3138,BRIGHT BEGINNINGS SUNRISE DAY CARE  INC,"617 HWY 113 NORTH, Carrollton, GA",Child Care Learning Center,100,33.6201516,-85.0750086,Carroll,617 HWY 113 NORTH,Carrollton,GA,30117,617 HWY 113 NORTH,CARROLLTON,GA,30117,(770) 830-9994,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:00 AM,6:00 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,CCLC,,N/A,,TRUE,FALSE,
CCLC-3148,Loving Arms Child Development Center,"469 HILL STREET  S. E., Atlanta, GA",Child Care Learning Center,32,33.741889,-84.3793699,Fulton,469 HILL STREET  S. E.,Atlanta,GA,30312,469 HILL ST. S.E.,ATLANTA,GA,30312,(404) 688-9455,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:45 AM,5:45 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,,CCLC,,N/A,,TRUE,TRUE,1
CCLC-3150,Creme de la Creme,"4669 Roswell Road, Atlanta, GA",Child Care Learning Center,410,33.8825217,-84.379257,Fulton,4669 Roswell Road,Atlanta,GA,30342,,Marrietta,GA,30068,(404) 256-4488,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,7:00 AM,7:00 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,CCLC,,N/A,,FALSE,FALSE,
CCLC-31511,Mountain Academy for Kids,"1523 Old Hwy 5 North, Ellijay, GA",Child Care Learning Center,136,34.7165226,-84.4549522,Gilmer,1523 Old Hwy 5 North,Ellijay,GA,30540,1523 Old Hwy 5 North,Ellijay,GA,30540,(706) 636-4881,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,5:30 AM,6:30 PM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,,CCLC,,22,22,TRUE,FALSE,
CCLC-31574,Polka-Dots Early Childhood Development Center,"1719 Fountain Court, Columbus, GA",Child Care Learning Center,99,32.566529,-84.9654599,Muscogee,1719 Fountain Court,Columbus,GA,31909,1719 Fountain Court,Columbus,GA,31904,(706) 321-0096,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,5:30 AM,8:00 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,CCLC,,N/A,,TRUE,TRUE,2
CCLC-3158,Wee Care Early Learning Center  Inc.,"4200 Washington Road, East Point, GA",Child Care Learning Center,123,33.641635,-84.4900563,Fulton,4200 Washington Road,East Point,GA,30344,4200 Washington Road,East Point,GA,30344,(404) 762-1108,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:00 AM,6:00 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,CCLC,,N/A,,TRUE,TRUE,1
CCLC-31581,Creative Kids Learning Center & Preschool,"1370 Cate Road, Brunswick, GA",Child Care Learning Center,117,31.2458211,-81.5125379,Glynn,1370 Cate Road,Brunswick,GA,31525,1370 Cate Road,Brunswick,GA,31525,(912) 275-8953,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:45 AM,5:45 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CCLC,,N/A,,TRUE,FALSE,
