Lat,Long,Provider ID,Name,License Type,License Status,Initial License Date ,Capacity,Address,Phone#
40.4818161,-111.9403254,64274,"FREEMAN, DEBORAH","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,6/13/18,,"BLUFFDALE, UT 84065",(801) 849-1028
40.6999925,-112.0118669,15238,"FREEMAN, MARGIE","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,4/26/04,,"WEST VALLEY CITY, UT 84120",(801) 792-0274
41.1504305,-112.0287164,52501,FREMONT ELEMENTARY SCHOOL,"DWS APPROVED, EXEMPT SCHOOL AGE PROGRAM",REGULATED,8/15/16,,"2525 N 160 W SUNSET, UT 84015",(801) 402-2318
41.2922388,-112.0902997,28496,FREMONT HIGH SILVER PUPS CHILD DEVELOPMENT LAB,"DWS APPROVED, EXEMPT CENTER",REGULATED,9/7/16,,"1900 N 4700 W PLAIN CITY, UT 84407",(801) 452-4039
41.6385432,-111.9338342,354,"FRISBY, MARIANNE",LICENSED FAMILY,REGULATED,9/19/91,8,"WELLSVILLE, UT 84339",(435) 752-0158
40.7417744,-111.882777,34814,FUN TIME CHILD CARE LLC,CENTER,REGULATED,5/29/13,29,"1248 SOUTH 300 EAST SALT LAKE CITY, UT 84111",(801) 467-9988
40.3916172,-111.8507662,64135,"FUNAKI, FAYLYNN","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,6/8/18,,"LEHI, UT 84043",(808) 561-1369
41.2971651,-112.0277203,28471,"FURGESON, HEIDI",LICENSED FAMILY,REGULATED,12/1/09,8,"FARR WEST, UT 84404",(801) 731-2386
40.706335,-111.876559,32055,FUTURE STARS DAYCARE LLC,CENTER,REGULATED,6/7/12,51,"2975 S 500 E SALT LAKE CITY, UT 84106-1365",(801) 654-2543
40.7091121,-112.1016088,55815,"GADUD, HAWA","DWS APPROVED, FFN",REGULATED,2/7/17,,"MAGNA, UT 84044",(801) 651-4940
40.8038325,-112.0237903,14374,"GAETA, CELIA","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,7/22/03,,"SALT LAKE CITY, UT 84116",(801) 386-3615
40.5141147,-112.0329938,41014,"GALASO, HILDA DBA LEARN AND GROW PLAY HOUSE",LICENSED FAMILY,REGULATED,5/27/15,16,"HERRIMAN, UT 84096",(801) 935-5500
40.7095135,-111.9641728,26608,"GALENTINE, REBECCA DBA B' AWESOME CHILDCARE",LICENSED FAMILY,REGULATED,4/12/06,16,"WEST VALLEY CITY, UT 84119",(801) 493-9526
40.7091121,-112.1016088,65075,"GARAVITO, FLORA MARGOT","DWS APPROVED, FFN",REGULATED,7/18/18,,"MAGNA, UT 84044",(385) 210-8422
40.2120325,-111.6302998,65214,"GARAY, YESSY","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,7/9/18,,"PROVO, UT 84606",(801) 410-9859
40.5984908,-112.0357137,63615,"GARCIA, ANA MARIA CASTELLANO","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,5/24/18,,"WEST JORDAN, UT 84081",(323) 413-6288
39.6841304,-110.8546053,40859,"GARCIA, BARBARA","DWS APPROVED, FFN",REGULATED,2/16/15,,"HELPER, UT 84526",(435) 650-6525
41.223,-111.9738304,27920,"GARCIA, CAMELIA M. DBA SANDBOX FAMILY DAYCARE",LICENSED FAMILY,REGULATED,9/10/08,8,"OGDEN, UT 84404",(801) 603-8229
40.2128559,-111.7256936,36814,"GARCIA, CILVIA DBA PLAYING & LEARNING CILVIA'S DAY CARE",LICENSED FAMILY,REGULATED,12/10/13,16,"PROVO, UT 84601",(801) 687-5074
40.2128559,-111.7256936,1028,"GARCIA, ELVIA JOSEPHINE DBA JOSEPHINE'S DAYCARE",LICENSED FAMILY,REGULATED,9/12/92,11,"PROVO, UT 84601",(801) 850-1544
41.2231225,-111.9737732,26238,"GARCIA, MARTHA",LICENSED FAMILY,REGULATED,12/30/05,8,"OGDEN, UT 84401",(801) 645-0552
40.7095135,-111.9641728,28831,"GARCIA, NORMA L. DBA MISS NORMA'S CHILD CARE",LICENSED FAMILY,REGULATED,9/2/10,16,"WEST VALLEY, UT 84119",(801) 955-1504
41.1859156,-111.8926303,63317,"GARCIA, PATRICIA","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,5/16/18,,"OGDEN, UT 84403",(801) 940-8418
40.5307776,-112.29828,56334,"GARDINER, RANDI",LICENSED FAMILY,REGULATED,3/29/17,8,"TOOELE, UT 84074",(801) 928-8306
41.1441309,-112.029752,61434,"GARIBAY, RHONDA","DWS APPROVED, FFN",REGULATED,4/19/18,,"SUNSET, UT 84015",(801) 603-0384
41.1107771,-112.0260538,30714,"GARLICK, ASHLEY DBA ABC LEARNING TREE PRESCHOOL & CHILD CARE",LICENSED FAMILY,REGULATED,1/20/11,14,"CLEARFIELD, UT 84015",(801) 793-7886
40.5934061,-111.9641728,2094,"GARLICK, RENEE",LICENSED FAMILY,REGULATED,9/3/93,8,"WEST JORDAN, UT 84088",(801) 566-5259
41.176494,-112.0357137,11644,"GARNER-CALL, CHRISTAL DBA CHRISTAL'S DAYCARE",LICENSED FAMILY,REGULATED,8/8/01,8,"ROY, UT 84067",(801) 725-8651
40.8938339,-111.9018828,2836,"GARRICK, KAELEEN DBA KAE'S KIDS",LICENSED FAMILY,REGULATED,9/1/93,16,"WEST BOUNTIFUL, UT 84087",(801) 706-6592
41.0893878,-112.0646657,42035,"GARRISON, TEMPERANCE ALYCE DBA SECURITY BLANKETS DAYCARE",LICENSED FAMILY,REGULATED,5/4/15,8,"SYRACUSE, UT 84075",(801) 499-1406
37.7471031,-113.0575099,52734,GATEWAY PREPARATORY ACADEMY,"EXEMPT SCHOOL AGE PROGRAM, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,8/29/16,,"201 E THOROUGHBRED WAY ENOCH, UT 84721",(435) 867-5558
40.7569389,-111.8836874,65078,"GAVIDIA, ROSA","DWS APPROVED, FFN",REGULATED,8/11/18,,"SALT LAKE CITY, UT 84111",(385) 216-6389
40.5510478,-111.7376178,16697,"GAY, ANNIE DBA DOODLE BUG PRESCHOOL/DAYCARE",LICENSED FAMILY,REGULATED,10/17/05,16,"SANDY, UT 84092",(801) 898-6630
40.6620696,-111.8866683,59018,"GEBRE, HIWET",RESIDENTIAL CERTIFICATE,REGULATED,11/9/17,8,"SALT LAKE CITY, UT 84107",(801) 448-9040
41.2029998,-112.0510533,11757,"GEORGE, MERIANNE",LICENSED FAMILY,REGULATED,9/4/01,16,"WEST HAVEN, UT 84401",(801) 732-0353
40.5749102,-111.8866683,1738,"GEORGE, SHAWN DBA GEORGES DAYCARE",LICENSED FAMILY,REGULATED,11/1/10,16,"SANDY, UT 84070",(801) 571-8874
41.5510441,-112.1102262,61554,"GERHARDT, BRITTANY DBA BRITTANY'S DAYCARE",LICENSED FAMILY,REGULATED,6/25/18,8,"CORINNE, UT 84307",(435) 720-0266
41.1107771,-112.0260538,14668,"GERMAN, ROCIO DBA MY LITTLE GARDEN DAY CARE",LICENSED FAMILY,REGULATED,10/20/03,16,"CLEARFIELD, UT 84015",(801) 776-6030
40.6112959,-111.8985922,63797,"GILCHRIST, CAILYN","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,5/31/18,,"MIDVALE, UT 84047",(385) 388-2134
40.114955,-111.654923,49335,"GILLINS, ALI DBA MS ALI'S",LICENSED FAMILY,REGULATED,8/18/16,16,"SPANISH FORK, UT 84660",(435) 773-0705
41.7063204,-111.817165,361,"GILSDORF-BARKER, PAULA",LICENSED FAMILY,REGULATED,6/19/90,16,"PROVIDENCE, UT 84332",(435) 753-1719
40.739026,-111.926731,45160,GLENDALE LIBRARY (NBS),"EXEMPT SCHOOL AGE PROGRAM, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,9/8/15,,"1375 S CONCORD ST SALT LAKE CITY, UT 84104",(801) 594-8660
40.7385764,-111.9306979,28801,GLENDALE MIDDLE SCHOOL AFTER SCHOOL PROGRAM,"REGISTERED TEEN PROGRAM, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,6/21/10,,"1430 W ANDREW AVE SALT LAKE CITY, UT 84104",(801) 974-8319
40.739026,-111.926731,53099,GLENDALE TEEN PROGRAM (NBS),"REGISTERED TEEN PROGRAM, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,9/2/16,,"1375 S CONCORD AVE (1240 WEST) SALT LAKE CITY, UT 84104",(801) 535-7917
37.1331793,-113.6561725,12145,"GLENN, SHANNA",LICENSED FAMILY,REGULATED,11/8/01,8,"SANTA CLARA, UT 84765",(801) 815-1676
40.6777307,-111.9477777,27557,"GLIDDEN, AUGUSTA",LICENSED FAMILY,REGULATED,9/6/07,12,"TAYLORSVILLE, UT 84129",(801) 808-9147
40.9698029,-111.9164779,3044,"GODDERIDGE, LORI",LICENSED FAMILY,REGULATED,3/7/95,8,"FARMINGTON, UT 84025",(801) 451-7071
41.176494,-112.0357137,65598,"GODINEZ, MARIA M","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,7/30/18,,"ROY, UT 84067",(801) 807-8562
40.3363082,-111.9880199,9211,"GOMEZ, IVONNE",LICENSED FAMILY,REGULATED,5/9/00,8,"EAGLE MOUNTAIN, UT 84005",(801) 471-6601
41.172722,-111.9766083,26780,"GOMEZ, JOANN DBA LADY BUG DAY CARE",LICENSED FAMILY,REGULATED,6/13/06,16,"WASHINGTON TERRACE, UT 84405",(801) 814-2264
40.76049,-111.8658015,65617,"GOMEZ, MARTHA","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,7/30/18,,"SALT LAKE CITY, UT 84102",(801) 539-1118
41.176494,-112.0357137,7909,"GONZALEZ, ANNA RAE THERESA DBA ANNA'S DAYCARE",LICENSED FAMILY,REGULATED,2/20/07,8,"ROY, UT 84067",(801) 773-3714
40.7177351,-111.8985922,66057,"GONZALEZ, MADAI","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,8/20/18,,"SALT LAKE CITY, UT 84115",(801) 708-4839
40.7095135,-111.9641728,38097,"GONZALEZ, MARIA VICTORIA","DWS APPROVED, FFN",REGULATED,6/27/14,,"WEST VALLEY CITY, UT 84119",(801) 598-5387
41.2231225,-111.9737732,62815,"GONZALEZ, ROSA","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,5/2/18,,"OGDEN, UT 84401",(801) 668-0850
41.1107771,-112.0260538,65620,"GONZALEZ, RUFINA","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,7/30/18,,"CLEARFIELD, UT 84015",(801) 200-2525
40.2128559,-111.7256936,786,"GORDON, KATE DBA KATIES KIDS",LICENSED FAMILY,REGULATED,1/1/93,16,"PROVO, UT 84601",(801) 374-6523
41.2808847,-111.9579086,54374,GRAMERCY ELEMENTARY EXTENDED SCHOOL DAY,"EXEMPT SCHOOL AGE PROGRAM, BACKGROUND CHECKS BY CCL",REGULATED,12/5/16,,"1270 GRAMERCY AVENUE OGDEN, UT 84404",(801) 737-7500
40.6919579,-111.9447731,53616,GRANGER ELEMENTARY AFTER SCHOOL PROGRAM/COMMUNITY EDUCATION PARTNERSHIP OF WVC,"DWS APPROVED, EXEMPT SCHOOL AGE PROGRAM",REGULATED,12/15/16,,"3700 S 1950 W WEST VALLEY CITY, UT 84119",(801) 425-5871
40.6919579,-111.9447731,28563,GRANGER ELEMENTARY SCHOOL FOOD SERVICES,"EXEMPT SCHOOL AGE PROGRAM, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,11/23/10,,"3700 S 1950 W WEST VALLEY CITY, UT 84119",(801) 503-2574
40.7028985,-111.8851546,28806,GRANITE PARK JUNIOR HIGH SCHOOL FOOD SERVICES,"REGISTERED TEEN PROGRAM, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,6/21/10,,"3131 S 200 E SALT LAKE CITY, UT 84115",(801) 503-2574
41.6743765,-111.8329984,348,"GRAVELY, JEANIE DBA JEANIE'S DAY CARE",LICENSED FAMILY,REGULATED,11/10/86,16,"NIBLEY, UT 84321",(435) 753-6167
38.9954633,-110.1695357,52637,GREEN RIVER CHEER COALITION - PIRATES DEN TEEN CENTER (NBS),"REGISTERED TEEN PROGRAM, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,8/25/16,,"545 W MAIN STREET GREEN RIVER, UT 84525",(801) 318-8152
39.5994095,-110.8107148,53536,"GREENHALGH, JENEIL","DWS APPROVED, FFN",REGULATED,10/17/16,,"PRICE, UT 84501",(435) 630-3369
38.7724673,-112.0840943,1344,"GREENHALGH, SHANDA DBA SHANDA'S DAY CARE",LICENSED FAMILY,REGULATED,5/9/96,16,"RICHFIELD, UT 84701",(435) 979-4441
40.3882329,-111.7256936,27649,"GREGSON, SOFIA",LICENSED FAMILY,REGULATED,11/19/07,16,"PLEASANT GROVE, UT 84062",(801) 701-0868
40.8938339,-111.9018828,16316,"GRIFFIN, ALISHA DBA KREATIVE KIDZ FAMILY DAYCARE",LICENSED FAMILY,REGULATED,3/30/05,12,"WEST BOUNTIFUL, UT 84087",(801) 397-2663
41.0709042,-111.9880199,7443,"GROVES, JEANETTE DBA JEANETTE GROVES DAYCARE",LICENSED FAMILY,REGULATED,7/30/99,12,"LAYTON, UT 84041",(801) 547-9918
37.6774769,-113.0618931,13652,"GROVES, LYNETTE G. DBA LYN'S TENDER CARE DAYCARE",RESIDENTIAL CERTIFICATE,REGULATED,1/3/03,8,"CEDAR CITY, UT 84720",(435) 590-0858
40.6999925,-112.0118669,49374,"GROW, STEPHANIE",LICENSED FAMILY,REGULATED,8/31/16,16,"WEST VALLEY CITY, UT 84120",(801) 656-5594
40.5120175,-111.4617475,36954,GROWING LIGHT MONTESSORI SCHOOL,"EXEMPT CENTER, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,9/12/14,,"474 E MAIN ST MIDWAY, UT 84049",(435) 654-2163
41.3062033,-112.0036388,16610,"GROWING TREE LLC, THE",CENTER,REGULATED,6/24/05,68,"2647 NORTH 1000 WEST PLEASANT VIEW, UT 84404",(801) 782-0670
40.7992488,-111.9262592,54255,GUADALUPE CHARTER SCHOOL,"DWS APPROVED, EXEMPT SCHOOL AGE PROGRAM",REGULATED,12/23/16,,"1385 N 1200 W SALT LAKE CITY, UT 84116",(801) 531-6100
40.5360539,-111.8821236,45034,GUARDIAN ANGEL DAYCARE,"EXEMPT CENTER, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,9/1/15,,"300 E 11800 S DRAPER, UT 84020",(801) 984-7135
37.1963372,-113.5966577,53557,"GUBLER, MICHAEL","DWS APPROVED, FFN",REGULATED,10/11/16,,"ST GEORGE, UT 84770",(435) 619-2704
41.1859156,-111.8926303,42654,"GUERRERO, ANNA MARIA","DWS APPROVED, FFN",REGULATED,6/1/15,,"OGDEN, UT 84403",(385) 223-6307
40.7091121,-112.1016088,65778,"GUEVARA, MARTHA","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,8/6/18,,"MAGNA, UT 84044",(385) 266-8608
40.6599468,-111.9963275,64735,"GUEVARA, SILVIA","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,6/26/18,,"KEARNS, UT 84118",(385) 299-0046
40.5141147,-112.0329938,59575,"GUICE, DEBAREE","DWS APPROVED, FFN",REGULATED,11/14/17,,"HERRIMAN, UT 84096",(801) 824-1667
40.569948,-111.8628205,31534,"GUNDERSEN, BEVERLY H.",RESIDENTIAL CERTIFICATE,REGULATED,2/15/12,8,"SANDY, UT 84094",(801) 884-9134
39.155317,-111.81754,1500,GUNNISON VALLEY HOSPITAL DAY CARE,CENTER,REGULATED,11/16/92,30,"65 EAST CENTER GUNNISON, UT 84634",(435) 528-2164
39.5994095,-110.8107148,42954,"GUNTER, BOBBI JO","DWS APPROVED, FFN",REGULATED,6/3/15,,"PRICE, UT 84501",(435) 637-0925
37.17582,-113.5014213,60894,"GUTIERREZ, ANDREA DBA LITTLE LUNA DAYCARE",LICENSED FAMILY,REGULATED,6/15/18,16,"WASHINGTON, UT 84780",(435) 215-6335
41.2231225,-111.9737732,63734,"GUTIERREZ, LAURA CEJA","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,5/30/18,,"OGDEN, UT 84401",(801) 648-6505
37.1963372,-113.5966577,60875,"GUTIERREZ, LUPE DBA OWL BE YOUR DAYCARE & PRESCHOOL",LICENSED FAMILY,REGULATED,4/27/18,16,"SAINT GEORGE, UT 84770",(951) 387-9939
41.2029998,-112.0510533,28648,"GUTIERREZ, ROSCHELLE",LICENSED FAMILY,REGULATED,6/1/10,16,"WEST HAVEN, UT 84401",(801) 648-3080
37.1752607,-113.2899484,49195,"GUTIERREZ, SUZETTE DBA SUZIE'S LITTLE CUTIES DAYCARE",LICENSED FAMILY,REGULATED,11/3/17,8,"HURRICANE, UT 84737",(435) 313-2202
40.3032488,-111.6750157,27779,"GUZMAN, IRMA VALLE",LICENSED FAMILY,REGULATED,1/11/08,16,"OREM, UT 84097",(801) 995-2606
40.626106,-111.9701346,15564,"GUZMAN, JOVITA","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,5/31/05,,"WEST JORDAN, UT 84084",(801) 569-9001
40.3882329,-111.7256936,66117,"HAFOKA, ROCHELLE","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,8/21/18,,"PLEASANT GROVE, UT 84062",(801) 864-4337
40.6479987,-112.0059052,191,"HAGEN, JOANN SEREIKA",LICENSED FAMILY,REGULATED,10/1/83,12,"TAYLORSVILLE, UT 84118",(801) 967-9453
40.1652335,-111.6107526,14276,"HAGLUND, RACHELLE",LICENSED FAMILY,REGULATED,7/11/03,8,"SPRINGVILLE, UT 84663",(801) 471-8779
40.3916172,-111.8507662,59036,"HAIR, DONNA","DWS APPROVED, FFN",REGULATED,6/26/18,,"LEHI, UT 84043",(801) 787-3274
40.3916172,-111.8507662,7432,"HAIR, GLORIA DBA MY LITTLE AMIGO DAYCARE",LICENSED FAMILY,REGULATED,7/29/99,16,"LEHI, UT 84043",(801) 836-7759
37.6774769,-113.0618931,11931,"HALE, RAYONNA DBA RAYONNA'S CHILD CARE",LICENSED FAMILY,REGULATED,10/3/01,8,"CEDAR CITY, UT 84720",(801) 427-0816
41.0893878,-112.0646657,11385,"HALL, DEBBIE DBA SMART LIL MONKEYS DAY CARE",LICENSED FAMILY,REGULATED,6/22/01,16,"SYRACUSE, UT 84075",(801) 645-9027
41.5228536,-112.0714835,59518,"HALL, ROBIN L.","DWS APPROVED, FFN",REGULATED,10/30/17,,"BRIGHAM, UT 84302",(435) 239-9133
37.6774769,-113.0618931,56034,"HALSTEAD III, RICHARD DBA COOL KIDZ DAYCARE",LICENSED FAMILY,REGULATED,9/12/17,10,"CEDAR CITY, UT 84720",(701) 590-0892
37.7733096,-113.0243929,14734,"HALSTEAD, RICHARD PAUL DBA DADDIES DAYCARE",LICENSED FAMILY,REGULATED,11/12/03,16,"ENOCH, UT 84721",(435) 531-9149
40.6112959,-111.8985922,54175,"HALSTEAD, SAGE","DWS APPROVED, FFN",REGULATED,11/15/16,,"MIDVALE, UT 84047",(661) 803-2793
41.176494,-112.0357137,28451,"HALTOM, VICKI DBA VICKI'S DAYCARE",LICENSED FAMILY,REGULATED,12/1/09,8,"ROY, UT 84067",(801) 695-3435
40.7091121,-112.1016088,1779,"HAMBERLIN, DEBORAH",LICENSED FAMILY,REGULATED,8/19/93,12,"MAGNA, UT 84044",(801) 250-3364
40.4555157,-109.5287479,64914,"HAMELIN, TIFFANY","DWS APPROVED, FFN",REGULATED,7/20/18,,"VERNAL, UT 84078",(801) 479-7060
40.7345053,-111.8628205,59423,"HAMIK, ADINA","EXEMPT HOME, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,9/13/17,,"SALT LAKE CITY, UT 84105",(801) 403-9798
40.5307776,-112.29828,6499,"HAMILTON, ELIZABETH DBA LIZ'S CHILDCARE LLC",LICENSED FAMILY,REGULATED,3/25/99,8,"TOOELE, UT 84074",(435) 830-4580
37,-112.97,57034,"HAMMON, DANIELLE DBA DANI'S DAYCARE",LICENSED FAMILY,REGULATED,4/10/17,16,"HILDALE, UT 84784",(435) 669-5430
41.1107771,-112.0260538,15423,"HAMON, KIM",LICENSED FAMILY,REGULATED,7/29/04,8,"CLEARFIELD, UT 84015",(801) 525-2294
37.0441957,-113.5490415,63614,"HANOUM, LOLA","DWS APPROVED, FFN",REGULATED,6/26/18,,"ST. GEORGE, UT 84790",(435) 359-3448
41.7369803,-111.8338359,11054,"HANSEN, LISA K.",RESIDENTIAL CERTIFICATE,REGULATED,4/6/01,8,"LOGAN, UT 84321",(435) 753-5581
41.1107771,-112.0260538,2662,"HANSEN, MARION DBA MARION HANSEN DAYCARE",LICENSED FAMILY,REGULATED,10/1/83,8,"CLEARFIELD, UT 84015",(801) 825-4736
38.6827482,-112.14826,51956,"HANSEN, SONYA DBA SOPHIE'S DAY CARE",LICENSED FAMILY,REGULATED,9/14/16,16,"ELSINORE, UT 84724",(435) 896-0854
41.2971651,-112.0277203,57455,"HANSON, CHRISTY","DWS APPROVED, FFN",REGULATED,5/31/17,,"FARR WEST, UT 84404",(385) 439-6987
40.7214332,-111.8908138,27144,HAPPY KID'S DAYCARE,CENTER,REGULATED,10/26/06,64,"2285 SOUTH MAIN STREET, SUITE R SALT LAKE CITY, UT 84115",(801) 487-4688
40.3882329,-111.7256936,64674,"HARDMAN, MIKENZIE DBA MOUNT MAHOGANY KID KARE","EXEMPT HOME, NO BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,6/21/18,,"PLEASANT GROVE, UT 84062",(801) 822-2496
41.7773889,-111.7972384,41454,"HARDY, CASSANDRA","DWS APPROVED, FFN",REGULATED,3/17/15,,"LOGAN, UT 84341",(435) 258-8999
40.6599468,-111.9963275,59623,"HARDY, SHON & CALLIE DBA HARDY'S CHILD CARE LLC",LICENSED FAMILY,REGULATED,10/27/17,8,"KEARNS, UT 84118",(385) 212-1836
40.3882329,-111.7256936,26668,"HARKER, CATHY",LICENSED FAMILY,REGULATED,4/11/06,8,"PLEASANT GROVE, UT 84062",(801) 785-6012
40.3150359,-111.7018452,13603,"HARO, SILVIA",RESIDENTIAL CERTIFICATE,REGULATED,12/2/02,8,"OREM, UT 84057",(385) 477-8024
41.7369803,-111.8338359,283,"HARPER, COLLEEN DBA COLLEEN HARPER DAYCARE",LICENSED FAMILY,REGULATED,9/16/08,16,"LOGAN, UT 84321",(435) 752-5718
41.0352216,-111.9385521,28274,"HARPER, JEANNE",RESIDENTIAL CERTIFICATE,REGULATED,4/23/09,8,"KAYSVILLE, UT 84037",(801) 540-8030
40.2814786,-111.7733902,46075,"HARRELL, ELIZABETH DBA SPROUTLINGS PRESCHOOL",LICENSED FAMILY,REGULATED,2/25/16,12,"OREM, UT 84058",(801) 473-1401
40.5749102,-111.8866683,16445,"HARRINGTON, BARBARA",LICENSED FAMILY,REGULATED,5/19/05,16,"SANDY, UT 84070",(801) 561-5452
40.3916172,-111.8507662,14947,"HARRIS, CARI",LICENSED FAMILY,REGULATED,12/11/03,12,"LEHI, UT 84043",(801) 830-5772
41.2971651,-112.0277203,13167,"HARRIS, PAULA DBA PAULA'S PIGGLY WIGGLY PRESCHOOL",LICENSED FAMILY,REGULATED,6/11/02,8,"FARR WEST, UT 84404",(801) 731-9197
40.569948,-111.8628205,11264,"HARRIS, PEGGY",LICENSED FAMILY,REGULATED,5/25/01,16,"SANDY, UT 84094",(801) 571-5330
39.5994095,-110.8107148,14540,"HARVEL, DARLENE DBA DARLENE'S DAYCARE",LICENSED FAMILY,REGULATED,8/29/03,16,"PRICE, UT 84501",(435) 637-5128
41.0352216,-111.9385521,2887,"HASKELL, TYNNA B. DBA A STEP AHEAD PRESCHOOL",LICENSED FAMILY,REGULATED,6/1/94,16,"KAYSVILLE, UT 84037",(801) 661-0169
40.6599468,-111.9963275,65216,"HAVILI, LESIELI","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,7/9/18,,"KEARNS, UT 84118",(801) 259-5686
41.139666,-112.0504983,3016,"HAWES, LINDA DBA LINDA'S CHILD CARE",LICENSED FAMILY,REGULATED,8/1/91,8,"CLINTON, UT 84015",(385) 298-6262
41.139666,-112.0504983,28781,"HAWES, LINDA DBA LINDA'S CHILD CARE",LICENSED FAMILY,REGULATED,8/1/91,8,"CLINTON, UT 84015",(385) 298-6262
40.114955,-111.654923,12306,"HAYCOCK, STACY NEIL DBA STACY'S CARE PLACE DAYCARE",LICENSED FAMILY,REGULATED,12/17/01,8,"SPANISH FORK, UT 84660",(801) 794-2603
40.7177351,-111.8985922,63835,"HAYES, KATHERINE","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,6/1/18,,"SALT LAKE CITY, UT 84115",(801) 842-8077
37.8227291,-112.4292526,36734,HEALTHY HAPPY U - NEW FRONTIERS FOR FAMILIES,"DWS APPROVED, EXEMPT SCHOOL AGE PROGRAM",REGULATED,10/19/16,,"320 E CENTER ST PANGUITCH, UT 84759",(435) 690-9086
41.7143023,-112.1664711,27901,HEARTS & HANDS CHILDREN'S ACADEMY,CENTER,REGULATED,7/10/08,65,"205 NORTH TREMONT STREET TREMONTON, UT 84337",(435) 207-7075
40.498773,-111.424789,15374,HEBER VALLEY CARES,"DWS APPROVED, EXEMPT SCHOOL AGE PROGRAM",REGULATED,8/31/16,,"730 S 600 W HEBER CITY, UT 84032",(435) 654-0292
41.139666,-112.0504983,36615,"HEFFERNON, TIFFANY DBA LITTLE TREASURES CHILDCARE",LICENSED FAMILY,REGULATED,12/6/13,16,"CLINTON, UT 84015",(385) 519-3393
40.6999925,-112.0118669,65479,"HELEPIKO, LAVINIA","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,7/23/18,,"WEST VALLEY CITY, UT 84120",(201) 634-9383
40.2338438,-111.6585337,15616,"HENDRIX, SHARI DBA DISCOVERY SCHOOL",LICENSED FAMILY,REGULATED,10/21/04,16,"PROVO, UT 84604",(801) 623-9318
40.5283296,-111.9098407,27326,HERE WE GROW!,CENTER,REGULATED,12/10/07,83,"12243 SOUTH 700 WEST DRAPER, UT 84020",(801) 553-9937
40.6988631,-112.0416754,52060,"HERNANDEZ, DIANA DBA ANGEL'S Z DAYCARE",LICENSED FAMILY,REGULATED,11/27/17,8,"WEST VALLEY CITY, UT 84128",(801) 708-1214
37.1752607,-113.2899484,39166,"HERNANDEZ, GABRIELA DBA LITTLE FRIENDS DAYCARE",LICENSED FAMILY,REGULATED,7/23/14,16,"HURRICANE, UT 84737",(435) 256-0921
41.2231225,-111.9737732,64815,"HERNANDEZ, GREGORITA","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,6/27/18,,"OGDEN, UT 84401",(801) 989-9971
41.0709042,-111.9880199,66017,"HERNANDEZ, MARIA","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,8/16/18,,"LAYTON, UT 84041",(801) 529-0167
41.223,-111.9738304,63735,"HERNANDEZ, MARIA OFELIA","ALTERNATIVE CARE, BACKGROUND CHECKS BY CCL",EXEMPT ACTIVE,5/30/18,,"OGDEN, UT 84404",(385) 244-1364
