Unique ID	Name	Address	Type	Capacity	LAT	LONG	Phone	License/Registration Duration	Expiration	Adminisrator	Hours	Ages	Inspector	Subsidy?
43423	Zenab Farhud	"6452 Summerton Court, SPRINGFIELD, VA  22150"	Local Ordinance Approved FDH	Not Available	38.7780096	-77.1646483	(571) 268-4164		"Oct. 31, 2018"	Zenab Farhud		Not Available	Pamela  Sneed:    (703) 479-4704	Yes
43450	Zubaida Butt	"9892 Hagel Circle, LORTON, VA  22079"	Local Ordinance Approved FDH	Not Available	38.696834	-77.216105	(703) 339-9593		"Dec. 17, 2018"	Zubaida Butt		Not Available	Pamela  Sneed:    (703) 479-4704	Yes
43601	Zubaida Jalil	"7929 Fitzroy Street, ALEXANDRIA, VA  22309"	Local Ordinance Approved FDH	Not Available	38.7405699	-77.1169427	(703) 799-4242		"Oct. 31, 2018"	Zubaida Jalil		Not Available	Pamela  Sneed:    (703) 479-4704	Yes
31574	St. Paul Lutheran Church	"257-2 E. King Street, STRASBURG, VA  22657"	Religious Exempt Child Day Center	92	38.9889167	-78.3592429	(540) 465-2393	Exempt	"Aug. 5, 2019"	Ms. Katie  Harley		Not Available	"06:00 A.M  - 06:00 PM,   Monday - Friday"	
13553	Mt. Calvary Lutheran Church	"5983 S. Main Street, MT. JACKSON, VA  22842"	Religious Exempt Child Day Center	54	38.7455629	-78.6429076	(540) 477-9645	Exempt	"Sept. 28, 2018"	Ms. Regina  Clements		Not Available	"06:30 a.m.  - 06:00 p.m.,   Monday - Friday"	
42093	The Life Church	"199 Agape Way, STEPHENS CITY, VA  22655"	Religious Exempt Child Day Center	85	39.1119919	-78.1939051	(540) 869-8630	Exempt	24-Jul-19	Victoria  Williams		Not Available	"06:30 a.m.  - 06:00 p.m.,   Monday - Friday"	
41986	New Life Baptist Church	"12302 Alum Springs Road, CULPEPER, VA  22701"	Religious Exempt Child Day Center	55	38.5339712	-78.0229319	(540) 829-7148	Exempt	"Aug. 1, 2018"	Mr. Andrew  Mckenzie		Not Available	"07:00 a.m.  - 06:00 p.m.,   Monday - Friday"	
33014	Peoples Baptist Church	"3523 Spotswood Trail, PENN LAIRD, VA  22846"	Religious Exempt Child Day Center	75	38.408232	-78.824781	(540) 434-6088	Exempt	"Aug. 26, 2018"	Ms. Cynthia  Barton		Not Available	"07:00 a.m.  - 06:00 p.m.,   Monday - Friday"	
37570	Zion United Methodist Church	"1674 Zion Road, TROY, VA  22974"	Religious Exempt Child Day Center	92	37.9927694	-78.2381682	(434) 589-1665	Exempt	"Aug. 24, 2018"	Ms. Alana  Yuhasz		Not Available	"07:00 a.m.  - 06:00 p.m.,   Monday - Friday"	
25972	Riverton United Methodist Church	"55 E. Strasburg Road, FRONT ROYAL, VA  22630"	Religious Exempt Child Day Center	50	38.9461579	-78.1970082	(540) 635-8202	Exempt	"Oct. 18, 2018"	Ms. Margie  Moore		Not Available	"07:30 a.m.  - 05:30 p.m.,   Monday - Friday"	
23049	Park Street Christian Church	"1200-B Park Street, CHARLOTTESVILLE, VA  22901"	Religious Exempt Child Day Center	30	38.045919	-78.469863	(434) 296-8922	Exempt	"Aug. 12, 2019"	Ms. Angela  Taylor		Not Available	"07:30 a.m.  - 06:00 p.m.,   Monday - Friday"	
40734	Redeemer Classical School	"1688 Indian Trail Road, KEEZLETOWN, VA  22832"	Religious Exempt Child Day Center	10	38.4157409	-78.8017988	(540) 437-0880	Exempt	"Aug. 20, 2019"	Ms. Teresa  Patton		Not Available	"07:40 AM  - 12:00 PM,   Monday - Friday"	
38576	Shenandoah Valley Adventist Elementary School	"115 Bindery Road, NEW MARKET, VA  22844"	Religious Exempt Child Day Center	10	38.6514586	-78.6873336	(540) 740-8237	Exempt	"Sept. 22, 2018"	Mr. Tim  Lapierre		Not Available	"08:15 a.m.  - 03:15 p.m. (02:15 p.m. on Friday),   Monday - Friday"	
22427	St. Paul's United Methodist Church	"2000 Shutterlee Mill Road, STAUNTON, VA  24401"	Religious Exempt Child Day Center	50	38.1866329	-79.0848479	(540) 490-1343	Exempt	6-May-19	Ms. Angela  Smith		Not Available	"08:15 a.m.  - 05:30 p.m.,   Monday - Thursday"	
34413	Mt. Carmel Regular Baptist Church	"2331 U. S. Highway 340, South, LURAY, VA  22835"	Religious Exempt Child Day Center	40	38.6589925	-78.5042682	(540) 743-9558	Exempt	"Aug. 30, 2018"	Ms. Linda  Demerritt		Not Available	"08:30 a.m.  - 03:00 p.m.,   Monday - Friday"	
14494	St. John's United Methodist Church	"1716 North Augusta Street, STAUNTON, VA  24401"	Religious Exempt Child Day Center	50	38.1672463	-79.0626342	(540) 886-1500	Exempt	4-May-19	Ms. Debbie  Fitzgerald		Not Available	"08:45 a.m  - 11:45.a.m.,   Monday - Thursday"	
17039	Woodstock Presbyterian Church	"142 E. Court Street, WOODSTOCK, VA  22664"	Religious Exempt Child Day Center	25	38.8810592	-78.5040948	(540) 459-8510	Exempt	"Nov. 4, 2018"	Ms. Stephanie C. Dysart		Not Available	"09:00 a.m.  - 01:00 p.m.,   Monday - Friday"	
32012	Victory Church Inc./Rainbow Express Preschool	"2870 Middle Road, WINCHESTER, VA  22601"	Religious Exempt Child Day Center	62	39.1523243	-78.1967856	(540) 667-9400 (13)	Exempt	"Nov. 9, 2018"	Ms. Kimberly  Thomas		Not Available	"09:00 a.m.  - 01:00 p.m.,   Monday - Thursday"	
34293	St. Thomas Episcopal Church	"119 Caroline Street, ORANGE, VA  22960"	Religious Exempt Child Day Center	15	38.2437235	-78.1131893	(540) 672-2337	Exempt	"Aug. 9, 2019"	Ms. Tricia  Tallman		Not Available	"09:00 a.m.  - 12:00 noon,   Monday - Friday"	
37537	New Life Community Church	"New Life Christian Preschool, LOUISA, VA  23093"	Religious Exempt Child Day Center	53	38.0214883	-77.9885871	(540) 967-4847	Exempt	"Sept. 7, 2018"	Ms. Brittany  Shupe		Not Available	"09:00 a.m.  - 12:00 p.m.,   Monday- - Friday"	
33272	North Pamunkey Baptist Church	"15109 Pamunkey Lane, ORANGE, VA  22960"	Religious Exempt Child Day Center	30	38.1983608	-77.9941637	(540) 854-2350	Exempt	"Oct. 5, 2018"	Ms. Lori Van Lieu		Not Available	"09:00 a.m.  - 12:00 p.m.,   Tuesday - Thursday"	
17870	Orange Presbyterian Church	"162 West Main Street, ORANGE, VA  22960"	Religious Exempt Child Day Center	50	38.2442238	-78.1136373	(540) 672-4240	Exempt	12-Mar-19	Ms. Kim  Szydlowski		Not Available	"09:00 a.m. - 12:00 p.m. ,   Monday - Friday"	
9812	Virginia Beach United Methodist Church	"212 19TH Street, VIRGINIA BEACH, VA  23451"	Religious Exempt Child Day Center	120	36.8467988	-75.975082	(757) 428-7727	Exempt	"Nov. 1, 2018"	Ms. Heidi  Beauchaine		Not Available	"10:00 am  - 2:00 pm,   Monday - Friday"	
9264	Parkwood Baptist Church	"Parkwood Weekday Early EC, ANNANDALE, VA  22003"	Religious Exempt Child Day Center	85	38.811469	-77.247711	(703) 978-8160	Exempt	"Oct. 31, 2018"	Ms. Ann  Lipton		Not Available	"10:00a  - 3:00p,   Monday - Friday"	
9269	Westwood Baptist Church	"8200 Old Keene Mill Road, SPRINGFIELD, VA  22152"	Religious Exempt Child Day Center	50	38.781331	-77.228299	(703) 455-6360	Exempt	"Feb. 26, 2019"	Ms. Gail  Shelton		Not Available	"10:00am  - 2:00pm,   Tuesday and Thursday"	
14170	St. Mary Star of Sea School	"14 North Willard Avenue, HAMPTON, VA  23663-1799"	Religious Exempt Child Day Center	40	37.0161989	-76.3171836	(757) 723-6358	Exempt	"Nov. 19, 2018"	Sr. Mary  John		Not Available	"12:00 noon  - 5:30 p.m.,   Monday - Friday"	
9280	St. Mary's Catholic School	"9501 Gayton Road, HENRICO, VA  23229"	Religious Exempt Child Day Center	95	37.601647	-77.58683	(804) 740-1048	Exempt	"Dec. 13, 2018"	Ms. Florence  Smith		Not Available	"12:20pm  - 6:00pm,   Monday - Friday"	
31995	Rockingham Court United Methodist Church	"4615 Bryan Road, ROANOKE, VA  24014"	Religious Exempt Child Day Center	23	37.2156215	-79.9248598	(540) 343-3313	Exempt	"Sept. 30, 2018"	Ms. Shirley  Boone		Not Available	"2:00 p.m.  - 6:00 p.m.,   Monday - Friday"	
34524	Overbrook Presbyterian Church	"2605 Dumbarton Road, HENRICO, VA  23228"	Religious Exempt Child Day Center	75	37.6023629	-77.477758	(804) 836-4755	Exempt	22-Mar-19	Ms. Erin  Ramsey		Not Available	"2:30 pm  - 6:00 pm,   Monday - Friday"	
41510	The United Methodist Community Outreach Program of Roanoke VA	"305 Mountain Avenue, SW, ROANOKE, VA  24016"	Religious Exempt Child Day Center	45	37.2658456	-79.9453889	(540) 342-3103	Exempt	"Sept. 10, 2018"	Candace  Hess		Not Available	"2:30 pm  - 8:00 pm,   Monday - Friday"	
42303	St. Michael's Episcopal School	"10510 Holly Hobby Road, RICHMOND, VA  23235"	Religious Exempt Child Day Center	75	37.5438713	-77.5934743	(804) 272-3514 (277)	Exempt	"Aug. 8, 2018"	Allyson  Steele		Not Available	"3:00 pm  - 6:00 pm,   Monday - Friday"	
36884	Parkway House of Prayer	"3230 King Street, ROANOKE, VA  24012"	Religious Exempt Child Day Center	45	37.2947478	-79.8918635	(540) 982-2400	Exempt	"Nov. 24, 2018"	Ms. Angela  Goodwin		Not Available	"3:10 pm  - 6:00 pm,   Monday - Friday"	
22514	The Father's House Community Outreach Center	"3340 W. Washington Street, PETERSBURG, VA  23803"	Religious Exempt Child Day Center	85	37.2163699	-77.4472047	(804) 861-5270	Exempt	"Feb. 19, 2019"	Mr. Pastor Leonard  Davis		Not Available	"5:30 a.m.  - 6:00 p.m.,   Monday - Friday"	
17110	St. Mark Lutheran Church	"201 East Main Street, LURAY, VA  22835"	Religious Exempt Child Day Center	52	38.6656978	-78.4549904	(540) 743-5241	Exempt	30-Apr-19	Ms. Nancy  Reed		Not Available	"5:30 a.m.  - 6:30 p.m.,   Monday - Friday"	
42011	"Second Chance Ministries, Inc."	"60 Battle Road, HAMPTON, VA  23666"	Religious Exempt Child Day Center	220	37.0679126	-76.4248321	(757) 224-3758	Exempt	14-Jul-18	Ms. Denise  Gibson		Not Available	"5:30 a.m., Sat 7:00 a.m.  - 12:00 a.m., Sat 5:00 p.m.,   Monday - Saturday"	
43737	Reconciliation Outreach Church	"4035 East Ocean View Avenue, NORFOLK, VA  23518"	Religious Exempt Child Day Center	83	36.92998	-76.193178	(757) 587-4150	Exempt	9-May-19	Ms. Dinah  Lewis		Not Available	"5:30 am  - 5:30 pm,   Monday - Friday"	
27358	Shiloh Christian Church	"11 Joshua Road, STAFFORD, VA  22554"	Religious Exempt Child Day Center	60	38.4804505	-77.4868672	(540) 288-0334	Exempt	"Nov. 12, 2018"	Ms. Sheila  Quick		Not Available	"5:30 AM  - 6:30 PM,   Monday - Friday"	
37249	Touch Hearts Christian Center	"2094 Jefferson Davis Highway, STAFFORD, VA  22554"	Religious Exempt Child Day Center	40	38.4210787	-77.4075732	(540) 699-2610	Exempt	21-Jun-19	Mrs. Brenda  Lacey		Not Available	"5:30 AM  - 6:30 PM,   Monday - Friday"	
25729	Riverview Baptist Church	"219 Big Stoney Creek Road, RIPPLEMEAD, VA  24150"	Religious Exempt Child Day Center	99	37.3288164	-80.6703111	(540) 626-3400	Exempt	2-May-19	Ms. Angela  Elliott		Not Available	"6 am  - 6 pm,   Monday - Friday"	
39610	Rejoice Christian Center Ministries	"2713 Byron Street, RICHMOND, VA  23223"	Religious Exempt Child Day Center	145	37.5724362	-77.393427	(804) 225-8557	Exempt	31-Mar-19	Mrs. Angela  Fountain		Not Available	"6:00 a.m  - 6:00 p.m.,   Monday - Friday"	
18574	New Life Church	"1525 Power Plant Parkway, HAMPTON, VA  23669"	Religious Exempt Child Day Center	238	37.0236181	-76.3884621	(757) 825-8888 (210)	Exempt	"Jan. 23, 2019"	Ms. Rosetta L. Needam		Not Available	"6:00 a.m.  - 6:00 p.m.,   Monday - Friday"	
40757	New Life Ministries of Virginia	"304 N Sheppard Street, RICHMOND, VA  23221"	Religious Exempt Child Day Center	170	37.5579299	-77.4762062	(804) 716-6273	Exempt	"Nov. 14, 2018"	Dr. Jonathan  Bibbs		Not Available	"6:00 a.m.  - 6:00 p.m.,   Monday - Friday"	
23986	New Mt. Olive Baptist Church	"919 Aberdeen Road, HAMPTON, VA  23666"	Religious Exempt Child Day Center	200	37.020278	-76.4047048	(757) 838-8100	Exempt	"Dec. 18, 2018"	Ms. Gwendolyn  Robertson		Not Available	"6:00 a.m.  - 6:00 p.m.,   Monday - Friday"	
37725	New Mt. Olive Baptist Church	"66 Big Bethel Road, HAMPTON, VA  23666"	Religious Exempt Child Day Center	300	37.0211044	-76.4144366	(757) 251-2550	Exempt	"Dec. 19, 2018"	Ms. Lois E. Rylander		Not Available	"6:00 a.m.  - 6:00 p.m.,   Monday - Friday"	
30059	Peninsula Pentecostals	"404 Sharon Drive, NEWPORT NEWS, VA  23602"	Religious Exempt Child Day Center	80	37.1171249	-76.5199646	(757) 969-5611	Exempt	"Aug. 17, 2019"	Diana  Peters		Not Available	"6:00 a.m.  - 6:00 p.m.,   Monday - Friday"	
22275	Reformation Lutheran Church	"13100 Warwick Boulevard, NEWPORT NEWS, VA  23602"	Religious Exempt Child Day Center	80	37.109277	-76.5152353	(757) 249-0374	Exempt	"Sept. 21, 2018"	Ms. Kathleen  Williamson		Not Available	"6:00 a.m.  - 6:00 p.m.,   Monday - Friday"	
41788	Sharon Baptist Church	"2625 North Armistead Avenue, HAMPTON, VA  23666"	Religious Exempt Child Day Center	24	37.060668	-76.3871057	(757) 838-1201	Exempt	7-Mar-19	Ms. Sarah  Bailey		Not Available	"6:00 a.m.  - 6:00 p.m.,   Monday - Friday"	
20190	St. John Baptist Church	"9402 Sussex Drive, STONY CREEK, VA  23882"	Religious Exempt Child Day Center	30	36.9439856	-77.4588293	(434) 246-9312	Exempt	"Dec. 17, 2018"	Ms. Maxine  Jones		Not Available	"6:00 a.m.  - 6:00 p.m.,   Monday - Friday"	
40505	St. Joseph School	"123 Franklin Street, PETERSBURG, VA  23803"	Religious Exempt Child Day Center	50	37.2292857	-77.4012412	(804) 732-3931	Exempt	"Aug. 23, 2018"	Mr. Joseph  Whitmore		Not Available	"6:00 a.m.  - 6:00 p.m.,   Monday - Friday"	
16568	"St. Mark Lutheran Church (ELCA) of Charlottesville, Virginia"	"100 Alderman Road, CHARLOTTESVILLE, VA  22903"	Religious Exempt Child Day Center	55	38.04192	-78.5117957	(434) 293-0792	Exempt	12-May-19	Ms. Carla  Moody		Not Available	"6:00 a.m.  - 6:00 p.m.,   Monday - Friday"	
41001	True Heart Ministries	"10856 Warwick Boulevard, Suite A, NEWPORT NEWS, VA  23601"	Religious Exempt Child Day Center	74	37.0423159	-76.4704273	(757) 599-1235	Exempt	"Feb. 12, 2019"	Mrs. Andrea  Porter		Not Available	"6:00 a.m.  - 6:00 p.m.,   Monday - Friday"	
14415	Victory Church	"410 E. Yorktown Road, POQUOSON, VA  23662"	Religious Exempt Child Day Center	70	37.1271653	-76.4045491	(757) 868-8417	Exempt	"Aug. 1, 2018"	Ms. Katie  Mazowieski		Not Available	"6:00 a.m.  - 6:00 p.m.,   Monday - Friday"	
37234	Worship & Praise Deliverance Church	"3006 E. Laburnum Avenue, RICHMOND, VA  23223"	Religious Exempt Child Day Center	140	37.5748548	-77.3872142	(804) 788-7690	Exempt	23-May-19	Ms. Michelle  Kirven		Not Available	"6:00 a.m.  - 6:00 p.m.,   Monday - Friday"	
44278	New Horizon Outreach Ministries	"1575 Kerrey Avenue, NORFOLK, VA  23502"	Religious Exempt Child Day Center	21	36.8707376	-76.2300555	(757) 855-1964	Exempt	"Dec. 18, 2018"	Ms. Sylvia A Freeman		Not Available	"6:00 am  - 5:00 pm,   Monday - Friday"	
21479	New Hope Church of God in Christ	"3241 & 3223 Argonne Avenue, NORFOLK, VA  23509"	Religious Exempt Child Day Center	167	36.8771996	-76.2573782	(757) 857-5315 (16)	Exempt	17-Apr-19	Ms. Kamara  Cooper		Not Available	"6:00 am  - 6:00 pm,   Monday - Friday"	
38784	New Life Suffolk Church	"538 E. Constance Road, SUFFOLK, VA  23434"	Religious Exempt Child Day Center	50	36.7400106	-76.5700903	(757) 539-7222	Exempt	20-Apr-19	Rev. Michael  Ola		Not Available	"6:00 am  - 6:00 pm,   Monday - Friday"	
37033	Ocean View Baptist Church	"9504 Selby Place, NORFOLK, VA  23503"	Religious Exempt Child Day Center	250	36.9495126	-76.2527547	(757) 583-1808	Exempt	"Nov. 7, 2018"	Ms. Charlene  Chinworth		Not Available	"6:00 am  - 6:00 pm,   Monday - Friday"	
21337	Restoring America's Families Ministries	"210 South Market Street, PETERSBURG, VA  23803"	Religious Exempt Child Day Center	85	37.2237709	-77.4060806	(804) 862-1600	Exempt	"Oct. 25, 2018"	Ms. Latricia  Floyd		Not Available	"6:00 am  - 6:00 pm,   Monday - Friday"	
33675	"Restoring America's Families Ministries, Inc."	"300 Perrymont Road, HOPEWELL, VA  23860"	Religious Exempt Child Day Center	99	37.2703727	-77.3224013	(804) 862-1600	Exempt	26-Mar-19	Latricia  Floyd		Not Available	"6:00 am  - 6:00 pm,   Monday - Friday"	
8154	St. James Baptist Church	"2169 New Market Road, RICHMOND, VA  23231"	Religious Exempt Child Day Center	90	37.451755	-77.3681299	(804) 795-2669	Exempt	22-Apr-19	Ms. Betina  Jackson		Not Available	"6:00 am  - 6:00 pm,   Monday - Friday"	
44310	St. Thomas Aquinas Regional School	"13750 Mary's Way, WOODBRIDGE, VA  22191"	Religious Exempt Child Day Center	149	38.6542094	-77.2571511	(703) 491-4447 (250)	Exempt	"Jan. 17, 2019"	Ms. Julie  Mcnulty		Not Available	"6:00 AM  - 6:00 PM,   Monday - Friday"	
8180	Stanleytown's Amazing Grace Baptist Church Ministries	"755 Fairystone Park Highway, STANLEYTOWN, VA  24168"	Religious Exempt Child Day Center	160	36.7393023	-79.9499166	(276) 629-1886	Exempt	7-Apr-19	Ms. Pamela  Biggs		Not Available	"6:00 AM  - 6:00 PM,   Monday - Friday"	
37706	Sweethaven Baptist Church	"5000 West Norfolk Road, PORTSMOUTH, VA  23703"	Religious Exempt Child Day Center	100	36.8691586	-76.3785247	(757) 484-4067	Exempt	"Nov. 15, 2018"	Vernah  Borkert		Not Available	"6:00 am  - 6:00 pm,   Monday - Friday"	
15683	Talbot Park Baptist Church	"6919 Granby Street, NORFOLK, VA  23505"	Religious Exempt Child Day Center	92	36.9047932	-76.2784496	(757) 423-8677	Exempt	"Aug. 18, 2019"	Ms. Dana  Costas		Not Available	"6:00 am  - 6:00 pm,   Monday - Friday"	
44035	The Anointed Place	"3114A Memorial Avenue, LYNCHBURG, VA  24501"	Religious Exempt Child Day Center	40	37.3961284	-79.1710368	(434) 515-0272	Exempt	"Aug. 28, 2019"	Mahogany  Jackson		Not Available	"6:00 am  - 6:00 pm,   Monday - Friday"	
27993	The Life Church	"217 W. Depot Street, BEDFORD, VA  24523"	Religious Exempt Child Day Center	99	37.3353307	-79.5242275	(540) 586-0677	Exempt	"Sept. 1, 2018"	Ms. Kimberly  Booth		Not Available	"6:00 AM  - 6:00 PM,   Monday - Friday"	
24406	Trinity Missionary Baptist Church	"233 Halifax Street, PETERSBURG, VA  23803"	Religious Exempt Child Day Center	72	37.222873	-77.406428	(804) 861-5021	Exempt	"Nov. 26, 2018"	Jeffrey  Dodson		Not Available	"6:00 am  - 6:00 pm,   Monday - Friday"	
41709	True Deliverance Church of God	"10499 Jericho Road, BEALETON, VA  22712"	Religious Exempt Child Day Center	22	38.597229	-77.827799	(540) 439-1244	Exempt	"Feb. 10, 2019"	Felicia  Champion		Not Available	"6:00 AM  - 6:00 PM,   Monday - Friday"	
42509	United Jewish Federation of Tidewater/Hebrew Academy of Tidewate	"5000 Corporate Woods Drive, VIRGINIA BEACH, VA  23462"	Religious Exempt Child Day Center	300	36.8350896	-76.1552772	(757) 321-2307	Exempt	"Oct. 31, 2018"	Ms. Lorna  Orleans		Not Available	"6:00 am  - 6:00 pm,   Monday - Friday"	
36882	Victory Baptist Church	"1300 Dillons Fork Road, FIELDALE, VA  24089"	Religious Exempt Child Day Center	300	36.6955046	-79.9594462	(276) 673-2093	Exempt	"Nov. 24, 2018"	Judy  Pruitt		Not Available	"6:00 am  - 6:00 pm,   Monday - Friday"	
16465	White Oak Ministries Church of God of Prophecy	"299 White Oak Road, FREDERICKSBURG, VA  22405-2765"	Religious Exempt Child Day Center	75	38.3113995	-77.4313358	(540) 899-0650	Exempt	"Aug. 4, 2019"	Ms. Rebecca  Rupe		Not Available	"6:00 AM  - 6:00 PM,   Monday - Friday"	
14293	Windsor Baptist Church	"7 North Court Street, WINDSOR, VA  23487"	Religious Exempt Child Day Center	61	36.8093644	-76.7439889	(757) 242-3134	Exempt	"Nov. 6, 2018"	Ms. Michelle  Myers		Not Available	"6:00 am  - 6:00 pm,   Monday - Friday"	
10499	Riverview Baptist Church	"1722 Florida Avenue, WOODBRIDGE, VA  22191-3649"	Religious Exempt Child Day Center	120	38.629143	-77.266522	(703) 491-3023	Exempt	"Jan. 23, 2019"	Ms. Dawn  Newman		Not Available	"6:00 AM  - 6:30 PM,   Monday - Friday"	
36009	"Shiloh Ministries International, Inc."	"56 Foreston Woods Drive, STAFFORD, VA  22554-8421"	Religious Exempt Child Day Center	212	38.4497223	-77.3994121	(540) 658-1414	Exempt	2-Mar-19	Ms. Camille  Mason		Not Available	"6:00 AM  - 6:30 PM,   Monday - Friday"	
38401	St. Andrew Presbyterian Church	"711 W. Main Street, PURCELLVILLE, VA  20132"	Religious Exempt Child Day Center	122	39.1387848	-77.7259381	(540) 338-3956	Exempt	"Aug. 14, 2018"	Jo Anna  Rich		Not Available	"6:00 am  - 6:30 pm,   Monday - Friday"	
22046	Star Bethlehem Missionary Baptist Church	"19043 Bethlehem Church Road, TRIANGLE, VA  22172-2109"	Religious Exempt Child Day Center	40	38.537699	-77.3235133	(703) 441-0997	Exempt	"Feb. 28, 2019"	Wilhelmenia  Parker		Not Available	"6:00 AM  - 6:30 PM,   Monday - Friday"	
9154	Star Bethlehem Missionary Baptist Church	"19068 Bethlehem Church Road, TRIANGLE, VA  22172-2109"	Religious Exempt Child Day Center	90	38.5383354	-77.3243703	(703) 221-4111	Exempt	"Nov. 13, 2018"	Mr. Aaron  Clay		Not Available	"6:00 AM  - 6:30 PM,   Monday - Friday"	
36157	Word Performance Church	"17902 S. Main Street, DUMFRIES, VA  22026"	Religious Exempt Child Day Center	80	38.5639033	-77.3305131	(571) 931-6380	Exempt	23-Jun-19	Ms. Mary  Osei		Not Available	"6:00 AM  - 6:30 PM,   Monday - Friday"	
37393	Mt. Zion Temple Family Worship Center	"412 Iron Street, MARION, VA  24354"	Religious Exempt Child Day Center	75	36.8297888	-81.516222	(276) 759-9285	Exempt	"Aug. 5, 2018"	Mr. Lance  Turner		Not Available	"6:00 am  - 8:00 pm,   Monday - Friday"	
44097	Oak Grove Baptist Church	"2635 East Washington Street, SUFFOLK, VA  23434"	Religious Exempt Child Day Center	65	36.7413054	-76.5471072	(757) 539-8012	Exempt	"Sept. 13, 2018"	Ms. Reba  Watkins		Not Available	"6:00 am - 9:00 am  - 2:00 pm - 6:00 pm,   Monday - Friday"	
